State,District,Date,Year,Month,Avg_rainfall,Agency_name
Madhya Pradesh,Jabalpur,2023-07-10,2023,7,41.4051427638,IMD GRID MODEL
Madhya Pradesh,Jabalpur,2023-07-11,2023,7,3.0891581348,IMD GRID MODEL
Madhya Pradesh,Jabalpur,2023-07-12,2023,7,6.397122618,IMD GRID MODEL
Madhya Pradesh,Jabalpur,2023-07-13,2023,7,0.9284957225,IMD GRID MODEL
Madhya Pradesh,Jabalpur,2023-07-14,2023,7,0.0220851208,IMD GRID MODEL
Madhya Pradesh,Jabalpur,2023-07-15,2023,7,1.3900070592,IMD GRID MODEL
Madhya Pradesh,Jabalpur,2023-07-16,2023,7,11.8711183035,IMD GRID MODEL
Madhya Pradesh,Jabalpur,2023-07-17,2023,7,23.1749034768,IMD GRID MODEL
Madhya Pradesh,Jabalpur,2023-07-18,2023,7,20.2251210694,IMD GRID MODEL
Madhya Pradesh,Jabalpur,2023-07-19,2023,7,5.4003018858,IMD GRID MODEL
Madhya Pradesh,Jabalpur,2023-07-20,2023,7,1.7418290134,IMD GRID MODEL
Madhya Pradesh,Jabalpur,2023-07-21,2023,7,4.9584761028,IMD GRID MODEL
Madhya Pradesh,Jabalpur,2023-07-22,2023,7,5.4410465947,IMD GRID MODEL
Madhya Pradesh,Jabalpur,2023-07-23,2023,7,9.8077244776,IMD GRID MODEL
Madhya Pradesh,Jhabua,2023-07-01,2023,7,5.0619838711,IMD GRID MODEL
Madhya Pradesh,Jhabua,2023-07-02,2023,7,14.4850106027,IMD GRID MODEL
Madhya Pradesh,Jhabua,2023-07-03,2023,7,14.6171608512,IMD GRID MODEL
Madhya Pradesh,Jhabua,2023-07-04,2023,7,0.004881717,IMD GRID MODEL
Madhya Pradesh,Jhabua,2023-07-05,2023,7,0.2887094224,IMD GRID MODEL
Madhya Pradesh,Jhabua,2023-07-06,2023,7,32.9103412306,IMD GRID MODEL
Madhya Pradesh,Jhabua,2023-07-07,2023,7,15.8080968325,IMD GRID MODEL
Madhya Pradesh,Jhabua,2023-07-08,2023,7,10.9025452503,IMD GRID MODEL
Madhya Pradesh,Jhabua,2023-07-09,2023,7,7.9642118168,IMD GRID MODEL
Madhya Pradesh,Jhabua,2023-07-10,2023,7,5.9737881383,IMD GRID MODEL
Madhya Pradesh,Jhabua,2023-07-11,2023,7,21.641058397,IMD GRID MODEL
Madhya Pradesh,Jhabua,2023-07-12,2023,7,77.389368375,IMD GRID MODEL
Madhya Pradesh,Jhabua,2023-07-13,2023,7,8.7414788998,IMD GRID MODEL
Madhya Pradesh,Jhabua,2023-07-14,2023,7,2.4330205589,IMD GRID MODEL
Madhya Pradesh,Jhabua,2023-07-15,2023,7,5.4604032911,IMD GRID MODEL
Madhya Pradesh,Jhabua,2023-07-16,2023,7,9.1403877791,IMD GRID MODEL
Madhya Pradesh,Jhabua,2023-07-17,2023,7,14.5612070656,IMD GRID MODEL
Madhya Pradesh,Jhabua,2023-07-18,2023,7,2.658493902,IMD GRID MODEL
Madhya Pradesh,Jhabua,2023-07-19,2023,7,6.7540682524,IMD GRID MODEL
Madhya Pradesh,Jhabua,2023-07-20,2023,7,5.8919433403,IMD GRID MODEL
Madhya Pradesh,Jhabua,2023-07-21,2023,7,7.3487738269,IMD GRID MODEL
Madhya Pradesh,Jhabua,2023-07-22,2023,7,22.742951685,IMD GRID MODEL
Madhya Pradesh,Jhabua,2023-07-23,2023,7,50.9758430905,IMD GRID MODEL
Madhya Pradesh,Katni,2023-07-01,2023,7,0.8577421387,IMD GRID MODEL
Madhya Pradesh,Katni,2023-07-02,2023,7,10.4903702946,IMD GRID MODEL
Madhya Pradesh,Katni,2023-07-03,2023,7,0.2126478809,IMD GRID MODEL
Madhya Pradesh,Katni,2023-07-04,2023,7,1.927219303,IMD GRID MODEL
Madhya Pradesh,Katni,2023-07-05,2023,7,0.9674973822,IMD GRID MODEL
Madhya Pradesh,Katni,2023-07-06,2023,7,6.5633367963,IMD GRID MODEL
Madhya Pradesh,Katni,2023-07-07,2023,7,15.4451743654,IMD GRID MODEL
Madhya Pradesh,Katni,2023-07-08,2023,7,12.7320663944,IMD GRID MODEL
Madhya Pradesh,Katni,2023-07-09,2023,7,17.4651882665,IMD GRID MODEL
Madhya Pradesh,Katni,2023-07-10,2023,7,39.3538837421,IMD GRID MODEL
Madhya Pradesh,Katni,2023-07-11,2023,7,5.6654916741,IMD GRID MODEL
Madhya Pradesh,Katni,2023-07-12,2023,7,1.1650380191,IMD GRID MODEL
Madhya Pradesh,Katni,2023-07-13,2023,7,0.5257467838,IMD GRID MODEL
Madhya Pradesh,Katni,2023-07-14,2023,7,0.1618314655,IMD GRID MODEL
Madhya Pradesh,Katni,2023-07-15,2023,7,1.7337961555,IMD GRID MODEL
Madhya Pradesh,Katni,2023-07-16,2023,7,13.8316366364,IMD GRID MODEL
Madhya Pradesh,Katni,2023-07-17,2023,7,7.4967832644,IMD GRID MODEL
Madhya Pradesh,Katni,2023-07-18,2023,7,2.1853353213,IMD GRID MODEL
Madhya Pradesh,Katni,2023-07-19,2023,7,0.4666702086,IMD GRID MODEL
Madhya Pradesh,Katni,2023-07-20,2023,7,0.1491100065,IMD GRID MODEL
Madhya Pradesh,Katni,2023-07-21,2023,7,0.0403753973,IMD GRID MODEL
Madhya Pradesh,Katni,2023-07-22,2023,7,4.2025635675,IMD GRID MODEL
Madhya Pradesh,Katni,2023-07-23,2023,7,5.8857094173,IMD GRID MODEL
Madhya Pradesh,Khargone,2023-07-01,2023,7,6.176030585,IMD GRID MODEL
Madhya Pradesh,Khargone,2023-07-02,2023,7,5.7930084422,IMD GRID MODEL
Madhya Pradesh,Khargone,2023-07-03,2023,7,0.9350227529,IMD GRID MODEL
Madhya Pradesh,Khargone,2023-07-04,2023,7,2.6496214333,IMD GRID MODEL
Madhya Pradesh,Khargone,2023-07-05,2023,7,18.2887848882,IMD GRID MODEL
Madhya Pradesh,Khargone,2023-07-06,2023,7,14.0495528283,IMD GRID MODEL
Madhya Pradesh,Khargone,2023-07-07,2023,7,12.16022854,IMD GRID MODEL
Madhya Pradesh,Khargone,2023-07-08,2023,7,5.0727739793,IMD GRID MODEL
Madhya Pradesh,Khargone,2023-07-09,2023,7,2.4608255309,IMD GRID MODEL
Madhya Pradesh,Khargone,2023-07-10,2023,7,1.1417119855,IMD GRID MODEL
Madhya Pradesh,Khargone,2023-07-11,2023,7,7.169220757,IMD GRID MODEL
Madhya Pradesh,Khargone,2023-07-12,2023,7,18.5439144579,IMD GRID MODEL
Madhya Pradesh,Khargone,2023-07-13,2023,7,8.6094022342,IMD GRID MODEL
Madhya Pradesh,Khargone,2023-07-14,2023,7,15.0868611961,IMD GRID MODEL
Madhya Pradesh,Khargone,2023-07-15,2023,7,9.2631562902,IMD GRID MODEL
Madhya Pradesh,Khargone,2023-07-16,2023,7,2.709004164,IMD GRID MODEL
Madhya Pradesh,Khargone,2023-07-17,2023,7,1.5417769258,IMD GRID MODEL
Madhya Pradesh,Khargone,2023-07-18,2023,7,6.246332556,IMD GRID MODEL
Madhya Pradesh,Khargone,2023-07-19,2023,7,25.3040485661,IMD GRID MODEL
Madhya Pradesh,Khargone,2023-07-20,2023,7,13.0381289458,IMD GRID MODEL
Madhya Pradesh,Khargone,2023-07-21,2023,7,19.4183120558,IMD GRID MODEL
Madhya Pradesh,Khargone,2023-07-22,2023,7,33.9017511922,IMD GRID MODEL
Madhya Pradesh,Khargone,2023-07-23,2023,7,49.3205389702,IMD GRID MODEL
Madhya Pradesh,Mandla,2023-07-01,2023,7,15.3496391981,IMD GRID MODEL
Madhya Pradesh,Mandla,2023-07-02,2023,7,3.258244261,IMD GRID MODEL
Madhya Pradesh,Mandla,2023-07-03,2023,7,1.6603726345,IMD GRID MODEL
Madhya Pradesh,Mandla,2023-07-04,2023,7,9.180617161,IMD GRID MODEL
Madhya Pradesh,Mandla,2023-07-05,2023,7,2.8005301234,IMD GRID MODEL
Madhya Pradesh,Mandla,2023-07-06,2023,7,3.0130311646,IMD GRID MODEL
Madhya Pradesh,Mandla,2023-07-07,2023,7,16.6098198143,IMD GRID MODEL
Madhya Pradesh,Mandla,2023-07-08,2023,7,13.8050852435,IMD GRID MODEL
Madhya Pradesh,Mandla,2023-07-09,2023,7,14.8717536199,IMD GRID MODEL
Madhya Pradesh,Mandla,2023-07-10,2023,7,30.9196568949,IMD GRID MODEL
Madhya Pradesh,Mandla,2023-07-11,2023,7,9.448592063,IMD GRID MODEL
Madhya Pradesh,Mandla,2023-07-12,2023,7,1.8285632762,IMD GRID MODEL
Madhya Pradesh,Mandla,2023-07-13,2023,7,0.039931387,IMD GRID MODEL
Madhya Pradesh,Mandla,2023-07-14,2023,7,1.6197924245,IMD GRID MODEL
Madhya Pradesh,Mandla,2023-07-15,2023,7,2.030816759,IMD GRID MODEL
Madhya Pradesh,Mandla,2023-07-16,2023,7,21.3572492832,IMD GRID MODEL
Madhya Pradesh,Mandla,2023-07-17,2023,7,35.6101803143,IMD GRID MODEL
Madhya Pradesh,Mandla,2023-07-18,2023,7,19.4658599025,IMD GRID MODEL
Madhya Pradesh,Mandla,2023-07-19,2023,7,6.0777549304,IMD GRID MODEL
Madhya Pradesh,Mandla,2023-07-20,2023,7,6.2887338337,IMD GRID MODEL
Madhya Pradesh,Mandla,2023-07-21,2023,7,11.9383796389,IMD GRID MODEL
Madhya Pradesh,Mandla,2023-07-22,2023,7,4.1817837253,IMD GRID MODEL
Madhya Pradesh,Mandla,2023-07-23,2023,7,4.4283911709,IMD GRID MODEL
Madhya Pradesh,Mandsaur,2023-07-01,2023,7,18.822999548,IMD GRID MODEL
Madhya Pradesh,Mandsaur,2023-07-02,2023,7,18.3236700326,IMD GRID MODEL
Madhya Pradesh,Mandsaur,2023-07-03,2023,7,14.035446706,IMD GRID MODEL
Madhya Pradesh,Mandsaur,2023-07-04,2023,7,2.4557393553,IMD GRID MODEL
Madhya Pradesh,Mandsaur,2023-07-05,2023,7,1.2595484886,IMD GRID MODEL
Madhya Pradesh,Mandsaur,2023-07-06,2023,7,6.0515944453,IMD GRID MODEL
Madhya Pradesh,Mandsaur,2023-07-07,2023,7,6.7698497176,IMD GRID MODEL
Madhya Pradesh,Mandsaur,2023-07-08,2023,7,41.4509686622,IMD GRID MODEL
Madhya Pradesh,Mandsaur,2023-07-09,2023,7,3.6567044959,IMD GRID MODEL
Madhya Pradesh,Mandsaur,2023-07-10,2023,7,3.2034972719,IMD GRID MODEL
Madhya Pradesh,Mandsaur,2023-07-11,2023,7,14.8298558855,IMD GRID MODEL
Madhya Pradesh,Mandsaur,2023-07-12,2023,7,13.9948402875,IMD GRID MODEL
Madhya Pradesh,Mandsaur,2023-07-13,2023,7,11.1011665726,IMD GRID MODEL
Madhya Pradesh,Mandsaur,2023-07-14,2023,7,2.9510583408,IMD GRID MODEL
Madhya Pradesh,Mandsaur,2023-07-15,2023,7,0.4555952065,IMD GRID MODEL
Madhya Pradesh,Mandsaur,2023-07-16,2023,7,8.1069100554,IMD GRID MODEL
Madhya Pradesh,Mandsaur,2023-07-17,2023,7,21.5959000862,IMD GRID MODEL
Madhya Pradesh,Mandsaur,2023-07-18,2023,7,11.4292008683,IMD GRID MODEL
Madhya Pradesh,Mandsaur,2023-07-19,2023,7,8.9507517841,IMD GRID MODEL
Madhya Pradesh,Mandsaur,2023-07-20,2023,7,12.4629803141,IMD GRID MODEL
Madhya Pradesh,Mandsaur,2023-07-21,2023,7,2.7596587132,IMD GRID MODEL
Madhya Pradesh,Mandsaur,2023-07-22,2023,7,21.2917890412,IMD GRID MODEL
Madhya Pradesh,Mandsaur,2023-07-23,2023,7,19.6446502916,IMD GRID MODEL
Madhya Pradesh,Morena,2023-07-01,2023,7,9.0524001358,IMD GRID MODEL
Madhya Pradesh,Morena,2023-07-02,2023,7,2.729397102,IMD GRID MODEL
Madhya Pradesh,Morena,2023-07-03,2023,7,0.843165772,IMD GRID MODEL
Madhya Pradesh,Morena,2023-07-04,2023,7,0.7129794906,IMD GRID MODEL
Madhya Pradesh,Morena,2023-07-05,2023,7,3.5389459608,IMD GRID MODEL
Madhya Pradesh,Morena,2023-07-06,2023,7,0.3050577112,IMD GRID MODEL
Madhya Pradesh,Morena,2023-07-07,2023,7,6.3521387509,IMD GRID MODEL
Madhya Pradesh,Morena,2023-07-08,2023,7,2.3108058604,IMD GRID MODEL
Madhya Pradesh,Morena,2023-07-09,2023,7,8.1210736103,IMD GRID MODEL
Madhya Pradesh,Morena,2023-07-10,2023,7,14.1671993708,IMD GRID MODEL
Madhya Pradesh,Morena,2023-07-11,2023,7,15.3547898067,IMD GRID MODEL
Madhya Pradesh,Morena,2023-07-12,2023,7,8.0851497875,IMD GRID MODEL
Madhya Pradesh,Morena,2023-07-13,2023,7,1.4760133407,IMD GRID MODEL
Madhya Pradesh,Morena,2023-07-14,2023,7,6.8114894094,IMD GRID MODEL
Madhya Pradesh,Morena,2023-07-15,2023,7,4.8446510753,IMD GRID MODEL
Madhya Pradesh,Morena,2023-07-16,2023,7,18.4785340722,IMD GRID MODEL
Madhya Pradesh,Morena,2023-07-17,2023,7,1.1605764272,IMD GRID MODEL
Madhya Pradesh,Morena,2023-07-18,2023,7,0.0931358707,IMD GRID MODEL
Madhya Pradesh,Morena,2023-07-19,2023,7,3.1581347786,IMD GRID MODEL
Madhya Pradesh,Morena,2023-07-20,2023,7,0.003433395,IMD GRID MODEL
Madhya Pradesh,Morena,2023-07-21,2023,7,0.5280215,IMD GRID MODEL
Madhya Pradesh,Morena,2023-07-22,2023,7,NA,IMD GRID MODEL
Madhya Pradesh,Morena,2023-07-23,2023,7,0.0326830538,IMD GRID MODEL
Madhya Pradesh,Narsinghpur,2023-07-01,2023,7,6.4317384389,IMD GRID MODEL
Madhya Pradesh,Narsinghpur,2023-07-02,2023,7,3.3143970882,IMD GRID MODEL
Madhya Pradesh,Narsinghpur,2023-07-03,2023,7,0.2818443041,IMD GRID MODEL
Madhya Pradesh,Narsinghpur,2023-07-04,2023,7,0.0000001631,IMD GRID MODEL
Madhya Pradesh,Narsinghpur,2023-07-05,2023,7,1.7106255096,IMD GRID MODEL
Madhya Pradesh,Narsinghpur,2023-07-06,2023,7,9.2472162445,IMD GRID MODEL
Madhya Pradesh,Narsinghpur,2023-07-07,2023,7,35.5908896936,IMD GRID MODEL
Madhya Pradesh,Narsinghpur,2023-07-08,2023,7,16.9098970134,IMD GRID MODEL
Madhya Pradesh,Narsinghpur,2023-07-09,2023,7,3.7097667308,IMD GRID MODEL
Madhya Pradesh,Narsinghpur,2023-07-10,2023,7,12.1873308493,IMD GRID MODEL
Madhya Pradesh,Narsinghpur,2023-07-11,2023,7,2.9466536649,IMD GRID MODEL
Madhya Pradesh,Narsinghpur,2023-07-12,2023,7,3.500245608,IMD GRID MODEL
Madhya Pradesh,Narsinghpur,2023-07-13,2023,7,0.0028137516,IMD GRID MODEL
Madhya Pradesh,Narsinghpur,2023-07-14,2023,7,0.4313693642,IMD GRID MODEL
Madhya Pradesh,Narsinghpur,2023-07-15,2023,7,8.0646188026,IMD GRID MODEL
Madhya Pradesh,Narsinghpur,2023-07-16,2023,7,32.2985458422,IMD GRID MODEL
Madhya Pradesh,Narsinghpur,2023-07-17,2023,7,40.4150938978,IMD GRID MODEL
Madhya Pradesh,Narsinghpur,2023-07-18,2023,7,27.842546392,IMD GRID MODEL
Madhya Pradesh,Narsinghpur,2023-07-19,2023,7,4.497291818,IMD GRID MODEL
Madhya Pradesh,Narsinghpur,2023-07-20,2023,7,8.2026936045,IMD GRID MODEL
Madhya Pradesh,Narsinghpur,2023-07-21,2023,7,2.6441773489,IMD GRID MODEL
Madhya Pradesh,Narsinghpur,2023-07-22,2023,7,17.5305367268,IMD GRID MODEL
Madhya Pradesh,Narsinghpur,2023-07-23,2023,7,11.627869732,IMD GRID MODEL
Madhya Pradesh,Neemuch,2023-07-01,2023,7,38.7859622546,IMD GRID MODEL
Madhya Pradesh,Neemuch,2023-07-02,2023,7,2.6058893019,IMD GRID MODEL
Madhya Pradesh,Neemuch,2023-07-03,2023,7,7.9815375538,IMD GRID MODEL
Madhya Pradesh,Neemuch,2023-07-04,2023,7,1.7295849984,IMD GRID MODEL
Madhya Pradesh,Neemuch,2023-07-05,2023,7,0.1206650998,IMD GRID MODEL
Madhya Pradesh,Neemuch,2023-07-06,2023,7,5.6332809518,IMD GRID MODEL
Madhya Pradesh,Neemuch,2023-07-07,2023,7,5.2384694661,IMD GRID MODEL
Madhya Pradesh,Neemuch,2023-07-08,2023,7,13.3074295645,IMD GRID MODEL
Madhya Pradesh,Neemuch,2023-07-09,2023,7,2.8091570624,IMD GRID MODEL
Madhya Pradesh,Neemuch,2023-07-10,2023,7,7.4694015717,IMD GRID MODEL
Madhya Pradesh,Neemuch,2023-07-11,2023,7,14.2225366742,IMD GRID MODEL
Madhya Pradesh,Neemuch,2023-07-12,2023,7,1.6163758073,IMD GRID MODEL
Madhya Pradesh,Neemuch,2023-07-13,2023,7,2.7600710409,IMD GRID MODEL
Madhya Pradesh,Neemuch,2023-07-14,2023,7,1.4315087761,IMD GRID MODEL
Madhya Pradesh,Neemuch,2023-07-15,2023,7,0.0192218951,IMD GRID MODEL
Madhya Pradesh,Neemuch,2023-07-16,2023,7,4.1877254214,IMD GRID MODEL
Madhya Pradesh,Neemuch,2023-07-17,2023,7,22.1621296026,IMD GRID MODEL
Madhya Pradesh,Neemuch,2023-07-18,2023,7,6.7872669492,IMD GRID MODEL
Madhya Pradesh,Neemuch,2023-07-19,2023,7,2.021761967,IMD GRID MODEL
Madhya Pradesh,Neemuch,2023-07-20,2023,7,5.0010549125,IMD GRID MODEL
Madhya Pradesh,Neemuch,2023-07-21,2023,7,1.6650154668,IMD GRID MODEL
Madhya Pradesh,Neemuch,2023-07-22,2023,7,14.3097127853,IMD GRID MODEL
Madhya Pradesh,Neemuch,2023-07-23,2023,7,12.9969800076,IMD GRID MODEL
Madhya Pradesh,Niwari,2023-07-01,2023,7,20.118261157,IMD GRID MODEL
Madhya Pradesh,Niwari,2023-07-02,2023,7,6.9961281445,IMD GRID MODEL
Madhya Pradesh,Niwari,2023-07-03,2023,7,NA,IMD GRID MODEL
Madhya Pradesh,Niwari,2023-07-04,2023,7,NA,IMD GRID MODEL
Madhya Pradesh,Niwari,2023-07-05,2023,7,4.8066382286,IMD GRID MODEL
Madhya Pradesh,Niwari,2023-07-06,2023,7,10.8178275026,IMD GRID MODEL
Madhya Pradesh,Niwari,2023-07-07,2023,7,13.0669705771,IMD GRID MODEL
Madhya Pradesh,Niwari,2023-07-08,2023,7,5.8933320043,IMD GRID MODEL
Madhya Pradesh,Niwari,2023-07-09,2023,7,10.9542733972,IMD GRID MODEL
Madhya Pradesh,Niwari,2023-07-10,2023,7,10.2716009417,IMD GRID MODEL
Madhya Pradesh,Niwari,2023-07-11,2023,7,0.0580944699,IMD GRID MODEL
Madhya Pradesh,Niwari,2023-07-12,2023,7,12.9878942881,IMD GRID MODEL
Madhya Pradesh,Niwari,2023-07-13,2023,7,5.1471844894,IMD GRID MODEL
Madhya Pradesh,Niwari,2023-07-14,2023,7,5.7231472552,IMD GRID MODEL
Madhya Pradesh,Niwari,2023-07-15,2023,7,2.8202783662,IMD GRID MODEL
Madhya Pradesh,Niwari,2023-07-16,2023,7,37.5638959193,IMD GRID MODEL
Madhya Pradesh,Niwari,2023-07-17,2023,7,6.8123399758,IMD GRID MODEL
Madhya Pradesh,Niwari,2023-07-18,2023,7,3.6879202525,IMD GRID MODEL
Madhya Pradesh,Niwari,2023-07-19,2023,7,1.0743240702,IMD GRID MODEL
Madhya Pradesh,Niwari,2023-07-20,2023,7,0.573431338,IMD GRID MODEL
Madhya Pradesh,Niwari,2023-07-21,2023,7,NA,IMD GRID MODEL
Madhya Pradesh,Niwari,2023-07-22,2023,7,NA,IMD GRID MODEL
Madhya Pradesh,Niwari,2023-07-23,2023,7,3.8597477556,IMD GRID MODEL
Madhya Pradesh,Panna,2023-07-01,2023,7,2.851160095,IMD GRID MODEL
Madhya Pradesh,Panna,2023-07-02,2023,7,10.7994594047,IMD GRID MODEL
Madhya Pradesh,Panna,2023-07-03,2023,7,1.1130346393,IMD GRID MODEL
Madhya Pradesh,Panna,2023-07-04,2023,7,1.1258337642,IMD GRID MODEL
Madhya Pradesh,Panna,2023-07-05,2023,7,1.7349056859,IMD GRID MODEL
Madhya Pradesh,Panna,2023-07-06,2023,7,3.9518901175,IMD GRID MODEL
Madhya Pradesh,Panna,2023-07-07,2023,7,13.7408056666,IMD GRID MODEL
Madhya Pradesh,Panna,2023-07-08,2023,7,19.6280597257,IMD GRID MODEL
Madhya Pradesh,Panna,2023-07-09,2023,7,10.6985802125,IMD GRID MODEL
Madhya Pradesh,Panna,2023-07-10,2023,7,8.1889574652,IMD GRID MODEL
Madhya Pradesh,Panna,2023-07-11,2023,7,4.4637168099,IMD GRID MODEL
Madhya Pradesh,Panna,2023-07-12,2023,7,0.9168998041,IMD GRID MODEL
Madhya Pradesh,Panna,2023-07-13,2023,7,1.6627564215,IMD GRID MODEL
Madhya Pradesh,Panna,2023-07-14,2023,7,0.5168805476,IMD GRID MODEL
Madhya Pradesh,Panna,2023-07-15,2023,7,6.5243827259,IMD GRID MODEL
Madhya Pradesh,Panna,2023-07-16,2023,7,15.829878972,IMD GRID MODEL
Madhya Pradesh,Panna,2023-07-17,2023,7,14.966436869,IMD GRID MODEL
Madhya Pradesh,Panna,2023-07-18,2023,7,1.9350582378,IMD GRID MODEL
Madhya Pradesh,Panna,2023-07-19,2023,7,2.7934468447,IMD GRID MODEL
Madhya Pradesh,Panna,2023-07-20,2023,7,0.0364430514,IMD GRID MODEL
Madhya Pradesh,Panna,2023-07-21,2023,7,0.1160567789,IMD GRID MODEL
Madhya Pradesh,Panna,2023-07-22,2023,7,0.2379257162,IMD GRID MODEL
Madhya Pradesh,Panna,2023-07-23,2023,7,5.7155369784,IMD GRID MODEL
Madhya Pradesh,Raisen,2023-07-01,2023,7,7.2651790741,IMD GRID MODEL
Madhya Pradesh,Raisen,2023-07-02,2023,7,5.631879913,IMD GRID MODEL
Madhya Pradesh,Raisen,2023-07-03,2023,7,3.3265663055,IMD GRID MODEL
Madhya Pradesh,Raisen,2023-07-04,2023,7,0.9045101934,IMD GRID MODEL
Madhya Pradesh,Raisen,2023-07-05,2023,7,5.8039985634,IMD GRID MODEL
Madhya Pradesh,Raisen,2023-07-06,2023,7,5.1588624399,IMD GRID MODEL
Madhya Pradesh,Raisen,2023-07-07,2023,7,27.5447981489,IMD GRID MODEL
Madhya Pradesh,Raisen,2023-07-08,2023,7,4.8724725624,IMD GRID MODEL
Madhya Pradesh,Raisen,2023-07-09,2023,7,7.1057768134,IMD GRID MODEL
Madhya Pradesh,Raisen,2023-07-10,2023,7,2.2525623792,IMD GRID MODEL
Madhya Pradesh,Raisen,2023-07-11,2023,7,6.4724472028,IMD GRID MODEL
Madhya Pradesh,Raisen,2023-07-12,2023,7,17.7897264495,IMD GRID MODEL
Madhya Pradesh,Raisen,2023-07-13,2023,7,1.7272137081,IMD GRID MODEL
Madhya Pradesh,Raisen,2023-07-14,2023,7,8.0661456819,IMD GRID MODEL
Madhya Pradesh,Raisen,2023-07-15,2023,7,33.8341550312,IMD GRID MODEL
Madhya Pradesh,Raisen,2023-07-16,2023,7,27.7177046263,IMD GRID MODEL
Madhya Pradesh,Raisen,2023-07-17,2023,7,19.5800339918,IMD GRID MODEL
Madhya Pradesh,Raisen,2023-07-18,2023,7,28.0231218798,IMD GRID MODEL
Madhya Pradesh,Raisen,2023-07-19,2023,7,14.5573111987,IMD GRID MODEL
Madhya Pradesh,Raisen,2023-07-20,2023,7,1.0694664913,IMD GRID MODEL
Madhya Pradesh,Raisen,2023-07-21,2023,7,2.1813511865,IMD GRID MODEL
Madhya Pradesh,Raisen,2023-07-22,2023,7,11.0679251803,IMD GRID MODEL
Madhya Pradesh,Raisen,2023-07-23,2023,7,3.2026779719,IMD GRID MODEL
Madhya Pradesh,Rajgarh,2023-07-01,2023,7,17.9696451151,IMD GRID MODEL
Madhya Pradesh,Rajgarh,2023-07-02,2023,7,17.1300474593,IMD GRID MODEL
Madhya Pradesh,Rajgarh,2023-07-03,2023,7,2.1804809003,IMD GRID MODEL
Madhya Pradesh,Rajgarh,2023-07-04,2023,7,4.7614912706,IMD GRID MODEL
Madhya Pradesh,Rajgarh,2023-07-05,2023,7,2.2505928232,IMD GRID MODEL
Madhya Pradesh,Rajgarh,2023-07-06,2023,7,2.4181499711,IMD GRID MODEL
Madhya Pradesh,Rajgarh,2023-07-07,2023,7,27.2924411798,IMD GRID MODEL
Madhya Pradesh,Rajgarh,2023-07-08,2023,7,1.8670794887,IMD GRID MODEL
Madhya Pradesh,Rajgarh,2023-07-09,2023,7,4.5473800308,IMD GRID MODEL
Madhya Pradesh,Rajgarh,2023-07-10,2023,7,17.1570176142,IMD GRID MODEL
Madhya Pradesh,Rajgarh,2023-07-11,2023,7,7.3500720924,IMD GRID MODEL
Madhya Pradesh,Rajgarh,2023-07-12,2023,7,7.3278097581,IMD GRID MODEL
Madhya Pradesh,Rajgarh,2023-07-13,2023,7,19.5631043304,IMD GRID MODEL
Madhya Pradesh,Rajgarh,2023-07-14,2023,7,11.8908203923,IMD GRID MODEL
Madhya Pradesh,Rajgarh,2023-07-15,2023,7,14.921931064,IMD GRID MODEL
Madhya Pradesh,Rajgarh,2023-07-16,2023,7,28.7237515118,IMD GRID MODEL
Madhya Pradesh,Rajgarh,2023-07-17,2023,7,21.5965099078,IMD GRID MODEL
Madhya Pradesh,Rajgarh,2023-07-18,2023,7,4.4945582255,IMD GRID MODEL
Madhya Pradesh,Rajgarh,2023-07-19,2023,7,11.4408447363,IMD GRID MODEL
Madhya Pradesh,Rajgarh,2023-07-20,2023,7,11.1605440821,IMD GRID MODEL
Madhya Pradesh,Rajgarh,2023-07-21,2023,7,1.9946695754,IMD GRID MODEL
Madhya Pradesh,Rajgarh,2023-07-22,2023,7,20.654962015,IMD GRID MODEL
Madhya Pradesh,Rajgarh,2023-07-23,2023,7,11.8004610389,IMD GRID MODEL
Madhya Pradesh,Ratlam,2023-07-01,2023,7,18.014127344,IMD GRID MODEL
Madhya Pradesh,Ratlam,2023-07-02,2023,7,22.2262126185,IMD GRID MODEL
Madhya Pradesh,Ratlam,2023-07-03,2023,7,1.9751968064,IMD GRID MODEL
Madhya Pradesh,Ratlam,2023-07-04,2023,7,0.188683108,IMD GRID MODEL
Madhya Pradesh,Ratlam,2023-07-05,2023,7,0.9660580677,IMD GRID MODEL
Madhya Pradesh,Ratlam,2023-07-06,2023,7,34.5171355089,IMD GRID MODEL
Madhya Pradesh,Ratlam,2023-07-07,2023,7,29.6198090969,IMD GRID MODEL
Madhya Pradesh,Ratlam,2023-07-08,2023,7,37.9051989747,IMD GRID MODEL
Madhya Pradesh,Ratlam,2023-07-09,2023,7,8.7880797232,IMD GRID MODEL
Madhya Pradesh,Ratlam,2023-07-10,2023,7,4.541408519,IMD GRID MODEL
Madhya Pradesh,Ratlam,2023-07-11,2023,7,4.4519367661,IMD GRID MODEL
Madhya Pradesh,Ratlam,2023-07-12,2023,7,67.2445800768,IMD GRID MODEL
Madhya Pradesh,Ratlam,2023-07-13,2023,7,17.6139410511,IMD GRID MODEL
Madhya Pradesh,Ratlam,2023-07-14,2023,7,1.4527406366,IMD GRID MODEL
Madhya Pradesh,Ratlam,2023-07-15,2023,7,0.8723913994,IMD GRID MODEL
Madhya Pradesh,Ratlam,2023-07-16,2023,7,1.5476404638,IMD GRID MODEL
Madhya Pradesh,Ratlam,2023-07-17,2023,7,15.3570661671,IMD GRID MODEL
