id,date,year,month,state_code,state_name,actual_rainfall_mm,rfs_raw,normal_rainfall_mm,deviation_pct,no_actual_rainfall_reported
79239,2015-03-14,2015,3,15,Mizoram,0.0,0.0,1.4,-100.0,False
79274,2015-03-15,2015,3,15,Mizoram,0.0,0.0,0.8,-100.0,False
79309,2015-03-16,2015,3,15,Mizoram,0.0,0.0,1.1,-100.0,False
79344,2015-03-17,2015,3,15,Mizoram,0.0,0.0,1.1,-100.0,False
79379,2015-03-18,2015,3,15,Mizoram,0.0,0.0,3.2,-100.0,False
79414,2015-03-19,2015,3,15,Mizoram,4.92,3.524393,2.7,82.22,False
79449,2015-03-20,2015,3,15,Mizoram,0.0,0.0,1.0,-100.0,False
79484,2015-03-21,2015,3,15,Mizoram,0.0,0.0,9.4,-100.0,False
79519,2015-03-22,2015,3,15,Mizoram,0.0,0.0,1.4,-100.0,False
79554,2015-03-23,2015,3,15,Mizoram,0.0,0.0,3.5,-100.0,False
79589,2015-03-24,2015,3,15,Mizoram,0.0,0.0,4.8,-100.0,False
79624,2015-03-25,2015,3,15,Mizoram,0.0,0.0,6.2,-100.0,False
79659,2015-03-26,2015,3,15,Mizoram,7.86,5.632243,2.6,202.31,False
79694,2015-03-27,2015,3,15,Mizoram,0.0,0.0,0.2,-100.0,False
79729,2015-03-28,2015,3,15,Mizoram,0.05,0.033694,1.3,-96.15,False
79764,2015-03-29,2015,3,15,Mizoram,0.79,0.568929,3.2,-75.31,False
79799,2015-03-30,2015,3,15,Mizoram,0.0,0.0,3.2,-100.0,False
79834,2015-03-31,2015,3,15,Mizoram,1.17,0.835615,3.8,-69.21,False
79869,2015-04-01,2015,4,15,Mizoram,6.9,4.941246,3.3,109.09,False
79904,2015-04-02,2015,4,15,Mizoram,15.08,10.804877,3.8,296.84,False
79939,2015-04-03,2015,4,15,Mizoram,17.98,12.882522,0.4,4395.0,False
79974,2015-04-04,2015,4,15,Mizoram,5.25,3.759097,3.1,69.35,False
80009,2015-04-05,2015,4,15,Mizoram,14.07,10.084843,3.0,369.0,False
80044,2015-04-06,2015,4,15,Mizoram,16.75,12.002586,1.9,781.58,False
80079,2015-04-07,2015,4,15,Mizoram,11.21,8.032653,2.7,315.19,False
80114,2015-04-08,2015,4,15,Mizoram,4.51,3.230735,2.4,87.92,False
80149,2015-04-09,2015,4,15,Mizoram,0.65,0.469077,6.3,-89.68,False
80184,2015-04-10,2015,4,15,Mizoram,1.93,1.384941,4.1,-52.93,False
80219,2015-04-11,2015,4,15,Mizoram,1.68,1.205044,6.7,-74.93,False
80254,2015-04-12,2015,4,15,Mizoram,0.97,0.698064,3.1,-68.71,False
80289,2015-04-13,2015,4,15,Mizoram,0.06,0.042847,4.8,-98.75,False
80324,2015-04-14,2015,4,15,Mizoram,2.43,1.743952,2.9,-16.21,False
80359,2015-04-15,2015,4,15,Mizoram,0.0,0.0,6.4,-100.0,False
80394,2015-04-16,2015,4,15,Mizoram,0.0,0.0,6.9,-100.0,False
80429,2015-04-17,2015,4,15,Mizoram,0.19,0.135313,5.1,-96.27,False
80464,2015-04-18,2015,4,15,Mizoram,0.0,0.0,9.4,-100.0,False
80499,2015-04-19,2015,4,15,Mizoram,29.97,21.48003,8.6,248.49,False
80534,2015-04-20,2015,4,15,Mizoram,2.52,1.809018,7.3,-65.48,False
80569,2015-04-21,2015,4,15,Mizoram,4.49,3.216029,9.9,-54.65,False
80604,2015-04-22,2015,4,15,Mizoram,27.81,19.928929,8.2,239.15,False
80639,2015-04-23,2015,4,15,Mizoram,36.99,26.507136,9.4,293.51,False
80674,2015-04-24,2015,4,15,Mizoram,14.29,10.237901,3.4,320.29,False
80709,2015-04-25,2015,4,15,Mizoram,0.57,0.407027,9.4,-93.94,False
80744,2015-04-26,2015,4,15,Mizoram,1.91,1.369028,9.9,-80.71,False
80779,2015-04-27,2015,4,15,Mizoram,2.33,1.669329,7.7,-69.74,False
80814,2015-04-28,2015,4,15,Mizoram,5.11,3.664656,10.2,-49.9,False
80849,2015-04-29,2015,4,15,Mizoram,5.1,3.65505,11.0,-53.64,False
80884,2015-04-30,2015,4,15,Mizoram,4.92,3.527842,10.3,-52.23,False
80919,2015-05-01,2015,5,15,Mizoram,5.22,3.740477,8.1,-35.56,False
80954,2015-05-02,2015,5,15,Mizoram,13.14,9.413288,7.8,68.46,False
80989,2015-05-03,2015,5,15,Mizoram,9.56,6.848074,11.4,-16.14,False
81024,2015-05-04,2015,5,15,Mizoram,1.1,0.790028,8.7,-87.36,False
81059,2015-05-05,2015,5,15,Mizoram,0.07,0.04949,13.8,-99.49,False
81094,2015-05-06,2015,5,15,Mizoram,1.55,1.112053,11.3,-86.28,False
81129,2015-05-07,2015,5,15,Mizoram,0.0,0.0,9.7,-100.0,False
81164,2015-05-08,2015,5,15,Mizoram,5.65,4.052473,5.7,-0.88,False
81199,2015-05-09,2015,5,15,Mizoram,0.29,0.209911,9.8,-97.04,False
81234,2015-05-10,2015,5,15,Mizoram,0.61,0.436303,5.9,-89.66,False
81269,2015-05-11,2015,5,15,Mizoram,0.26,0.189406,6.7,-96.12,False
81304,2015-05-12,2015,5,15,Mizoram,1.04,0.746406,4.0,-74.0,False
81339,2015-05-13,2015,5,15,Mizoram,0.92,0.661577,5.8,-84.14,False
81374,2015-05-14,2015,5,15,Mizoram,1.98,1.421639,5.9,-66.44,False
81409,2015-05-15,2015,5,15,Mizoram,1.19,0.8531,8.5,-86.0,False
81444,2015-05-16,2015,5,15,Mizoram,3.21,2.298528,5.2,-38.27,False
81479,2015-05-17,2015,5,15,Mizoram,10.09,7.232815,6.0,68.17,False
81514,2015-05-18,2015,5,15,Mizoram,9.52,6.820316,3.9,144.1,False
81549,2015-05-19,2015,5,15,Mizoram,14.15,10.14261,15.2,-6.91,False
81584,2015-05-20,2015,5,15,Mizoram,8.56,6.132179,11.1,-22.88,False
81619,2015-05-21,2015,5,15,Mizoram,10.09,7.231946,10.1,-0.1,False
81654,2015-05-22,2015,5,15,Mizoram,6.51,4.663086,15.0,-56.6,False
81689,2015-05-23,2015,5,15,Mizoram,1.88,1.346776,10.8,-82.59,False
81724,2015-05-24,2015,5,15,Mizoram,25.56,18.319203,10.6,141.13,False
81759,2015-05-25,2015,5,15,Mizoram,1.67,1.199357,8.9,-81.24,False
81794,2015-05-26,2015,5,15,Mizoram,1.06,0.756969,5.2,-79.62,False
81829,2015-05-27,2015,5,15,Mizoram,5.6,4.010687,8.3,-32.53,False
81864,2015-05-28,2015,5,15,Mizoram,4.26,3.053064,13.5,-68.44,False
81899,2015-05-29,2015,5,15,Mizoram,1.07,0.769923,9.6,-88.85,False
81934,2015-05-30,2015,5,15,Mizoram,1.93,1.382385,12.4,-84.44,False
81969,2015-05-31,2015,5,15,Mizoram,8.83,6.329016,15.7,-43.76,False
82004,2015-06-01,2015,6,15,Mizoram,1.03,0.735359,11.5,-91.04,False
82039,2015-06-02,2015,6,15,Mizoram,10.13,7.26163,13.9,-27.12,False
82074,2015-06-03,2015,6,15,Mizoram,0.21,0.152309,8.4,-97.5,False
82109,2015-06-04,2015,6,15,Mizoram,0.18,0.129193,12.0,-98.5,False
82144,2015-06-05,2015,6,15,Mizoram,2.31,1.654482,13.6,-83.01,False
82179,2015-06-06,2015,6,15,Mizoram,8.03,5.754368,9.1,-11.76,False
82214,2015-06-07,2015,6,15,Mizoram,1.8,1.289265,13.6,-86.76,False
82249,2015-06-08,2015,6,15,Mizoram,0.02,0.016152,15.4,-99.87,False
82284,2015-06-09,2015,6,15,Mizoram,0.97,0.695164,12.8,-92.42,False
82319,2015-06-10,2015,6,15,Mizoram,15.16,10.86485,16.3,-6.99,False
82354,2015-06-11,2015,6,15,Mizoram,19.02,13.631862,20.1,-5.37,False
82389,2015-06-12,2015,6,15,Mizoram,26.67,19.110664,16.7,59.7,False
82424,2015-06-13,2015,6,15,Mizoram,1.74,1.250362,10.7,-83.74,False
82459,2015-06-14,2015,6,15,Mizoram,9.63,6.899665,15.5,-37.87,False
82494,2015-06-15,2015,6,15,Mizoram,17.01,12.19014,22.5,-24.4,False
82529,2015-06-16,2015,6,15,Mizoram,8.69,6.226123,19.3,-54.97,False
82564,2015-06-17,2015,6,15,Mizoram,5.04,3.613355,18.4,-72.61,False
82599,2015-06-18,2015,6,15,Mizoram,45.48,32.594212,16.4,177.32,False
82634,2015-06-19,2015,6,15,Mizoram,16.23,11.633006,14.9,8.93,False
82669,2015-06-20,2015,6,15,Mizoram,32.26,23.119391,12.4,160.16,False
82704,2015-06-21,2015,6,15,Mizoram,39.9,28.593417,23.2,71.98,False
82739,2015-06-22,2015,6,15,Mizoram,11.72,8.39906,11.6,1.03,False
82774,2015-06-23,2015,6,15,Mizoram,18.67,13.376657,12.2,53.03,False
82809,2015-06-24,2015,6,15,Mizoram,15.42,11.050562,12.0,28.5,False
82844,2015-06-25,2015,6,15,Mizoram,14.09,10.096111,11.6,21.47,False
82879,2015-06-26,2015,6,15,Mizoram,16.45,11.786487,9.4,75.0,False
82914,2015-06-27,2015,6,15,Mizoram,10.4,7.45495,11.7,-11.11,False
82949,2015-06-28,2015,6,15,Mizoram,2.17,1.558384,5.6,-61.25,False
82984,2015-06-29,2015,6,15,Mizoram,9.94,7.125553,10.9,-8.81,False
83019,2015-06-30,2015,6,15,Mizoram,1.01,0.722717,16.2,-93.77,False
83054,2015-07-01,2015,7,15,Mizoram,3.71,2.660303,11.8,-68.56,False
83089,2015-07-02,2015,7,15,Mizoram,1.22,0.874735,9.2,-86.74,False
83124,2015-07-03,2015,7,15,Mizoram,10.91,7.818632,13.6,-19.78,False
83159,2015-07-04,2015,7,15,Mizoram,7.23,5.184462,9.5,-23.89,False
83194,2015-07-05,2015,7,15,Mizoram,0.0,0.000456,7.8,-100.0,False
83229,2015-07-06,2015,7,15,Mizoram,15.35,11.002506,3.8,303.95,False
83264,2015-07-07,2015,7,15,Mizoram,2.66,1.904495,10.6,-74.91,False
83299,2015-07-08,2015,7,15,Mizoram,0.18,0.129431,12.6,-98.57,False
83334,2015-07-09,2015,7,15,Mizoram,14.71,10.54055,14.0,5.07,False
83369,2015-07-10,2015,7,15,Mizoram,3.58,2.565011,11.4,-68.6,False
83404,2015-07-11,2015,7,15,Mizoram,0.7,0.504589,14.8,-95.27,False
83439,2015-07-12,2015,7,15,Mizoram,20.63,14.78348,16.6,24.28,False
83474,2015-07-13,2015,7,15,Mizoram,6.54,4.687113,7.6,-13.95,False
83509,2015-07-14,2015,7,15,Mizoram,11.63,8.33784,9.8,18.67,False
83544,2015-07-15,2015,7,15,Mizoram,31.24,22.384695,7.6,311.05,False
83579,2015-07-16,2015,7,15,Mizoram,10.51,7.529848,11.7,-10.17,False
83614,2015-07-17,2015,7,15,Mizoram,25.42,18.218345,6.7,279.4,False
83649,2015-07-18,2015,7,15,Mizoram,36.71,26.306283,9.9,270.81,False
83684,2015-07-19,2015,7,15,Mizoram,35.18,25.213333,10.8,225.74,False
83719,2015-07-20,2015,7,15,Mizoram,10.41,7.461071,10.5,-0.86,False
83754,2015-07-21,2015,7,15,Mizoram,18.94,13.573703,10.5,80.38,False
83789,2015-07-22,2015,7,15,Mizoram,21.21,15.203279,10.0,112.1,False
83824,2015-07-23,2015,7,15,Mizoram,6.75,4.83945,12.1,-44.21,False
83859,2015-07-24,2015,7,15,Mizoram,11.44,8.200007,6.4,78.75,False
83894,2015-07-25,2015,7,15,Mizoram,18.65,13.368893,7.9,136.08,False
83929,2015-07-26,2015,7,15,Mizoram,8.03,5.75643,6.4,25.47,False
83964,2015-07-27,2015,7,15,Mizoram,7.86,5.635423,13.1,-40.0,False
83999,2015-07-28,2015,7,15,Mizoram,4.14,2.968261,8.4,-50.71,False
84034,2015-07-29,2015,7,15,Mizoram,2.38,1.702819,7.7,-69.09,False
84069,2015-07-30,2015,7,15,Mizoram,3.11,2.229733,11.0,-71.73,False
84104,2015-07-31,2015,7,15,Mizoram,6.33,4.533064,7.9,-19.87,False
84139,2015-08-01,2015,8,15,Mizoram,16.08,11.522808,10.3,56.12,False
84174,2015-08-02,2015,8,15,Mizoram,3.41,2.446627,8.8,-61.25,False
84209,2015-08-03,2015,8,15,Mizoram,3.09,2.211851,6.9,-55.22,False
84244,2015-08-04,2015,8,15,Mizoram,3.03,2.173217,13.3,-77.22,False
84279,2015-08-05,2015,8,15,Mizoram,4.72,3.379251,9.0,-47.56,False
84314,2015-08-06,2015,8,15,Mizoram,2.82,2.02228,10.0,-71.8,False
84349,2015-08-07,2015,8,15,Mizoram,19.53,13.994087,10.2,91.47,False
84384,2015-08-08,2015,8,15,Mizoram,11.04,7.911571,10.2,8.24,False
84419,2015-08-09,2015,8,15,Mizoram,4.49,3.216207,8.2,-45.24,False
84454,2015-08-10,2015,8,15,Mizoram,12.03,8.618126,9.9,21.52,False
84489,2015-08-11,2015,8,15,Mizoram,1.72,1.229932,11.9,-85.55,False
84524,2015-08-12,2015,8,15,Mizoram,10.63,7.617717,7.7,38.05,False
84559,2015-08-13,2015,8,15,Mizoram,12.55,8.991013,7.7,62.99,False
84594,2015-08-14,2015,8,15,Mizoram,3.27,2.344933,12.2,-73.2,False
84629,2015-08-15,2015,8,15,Mizoram,2.29,1.63968,10.0,-77.1,False
84664,2015-08-16,2015,8,15,Mizoram,1.98,1.422022,7.7,-74.29,False
84699,2015-08-17,2015,8,15,Mizoram,3.85,2.760429,13.0,-70.38,False
84734,2015-08-18,2015,8,15,Mizoram,6.13,4.393471,11.4,-46.23,False
84769,2015-08-19,2015,8,15,Mizoram,18.09,12.961616,9.5,90.42,False
84804,2015-08-20,2015,8,15,Mizoram,18.47,13.237168,15.3,20.72,False
84839,2015-08-21,2015,8,15,Mizoram,1.82,1.300847,16.7,-89.1,False
84874,2015-08-22,2015,8,15,Mizoram,8.92,6.39508,8.7,2.53,False
84909,2015-08-23,2015,8,15,Mizoram,43.15,30.923062,10.5,310.95,False
84944,2015-08-24,2015,8,15,Mizoram,55.01,39.425886,7.8,605.26,False
84979,2015-08-25,2015,8,15,Mizoram,20.45,14.656516,12.3,66.26,False
85014,2015-08-26,2015,8,15,Mizoram,22.42,16.065461,13.7,63.65,False
85049,2015-08-27,2015,8,15,Mizoram,71.39,51.159473,8.1,781.36,False
85084,2015-08-28,2015,8,15,Mizoram,0.27,0.190091,14.6,-98.15,False
85119,2015-08-29,2015,8,15,Mizoram,1.75,1.255871,8.7,-79.89,False
85154,2015-08-30,2015,8,15,Mizoram,0.62,0.442707,9.5,-93.47,False
85189,2015-08-31,2015,8,15,Mizoram,5.64,4.043364,5.2,8.46,False
85224,2015-09-01,2015,9,15,Mizoram,26.58,19.050129,8.4,216.43,False
85259,2015-09-02,2015,9,15,Mizoram,7.32,5.246184,12.0,-39.0,False
85294,2015-09-03,2015,9,15,Mizoram,2.32,1.6618,8.4,-72.38,False
85329,2015-09-04,2015,9,15,Mizoram,3.62,2.595029,6.9,-47.54,False
85364,2015-09-05,2015,9,15,Mizoram,0.32,0.228994,9.6,-96.67,False
85399,2015-09-06,2015,9,15,Mizoram,1.09,0.784212,8.8,-87.61,False
85434,2015-09-07,2015,9,15,Mizoram,4.75,3.403518,8.6,-44.77,False
85469,2015-09-08,2015,9,15,Mizoram,1.09,0.782589,7.2,-84.86,False
85504,2015-09-09,2015,9,15,Mizoram,0.0,0.0,8.2,-100.0,False
85539,2015-09-10,2015,9,15,Mizoram,0.07,0.04713,11.2,-99.38,False
85574,2015-09-11,2015,9,15,Mizoram,5.65,4.0501,14.1,-59.93,False
85609,2015-09-12,2015,9,15,Mizoram,0.0,0.0,5.3,-100.0,False
85644,2015-09-13,2015,9,15,Mizoram,3.75,2.69097,14.2,-73.59,False
85679,2015-09-14,2015,9,15,Mizoram,0.18,0.131464,12.2,-98.52,False
85714,2015-09-15,2015,9,15,Mizoram,91.32,65.441481,9.3,881.94,False
85749,2015-09-16,2015,9,15,Mizoram,0.15,0.10456,8.3,-98.19,False
85784,2015-09-17,2015,9,15,Mizoram,0.0,0.0,11.2,-100.0,False
85819,2015-09-18,2015,9,15,Mizoram,0.0,0.0,15.1,-100.0,False
85854,2015-09-19,2015,9,15,Mizoram,17.52,12.558503,10.9,60.73,False
85889,2015-09-20,2015,9,15,Mizoram,30.98,22.201905,8.5,264.47,False
85924,2015-09-21,2015,9,15,Mizoram,4.31,3.091936,8.6,-49.88,False
85959,2015-09-22,2015,9,15,Mizoram,11.83,8.477563,8.2,44.27,False
85994,2015-09-23,2015,9,15,Mizoram,9.1,6.523955,8.9,2.25,False
86029,2015-09-24,2015,9,15,Mizoram,57.23,41.013189,2.3,2388.26,False
86064,2015-09-25,2015,9,15,Mizoram,9.97,7.141568,16.3,-38.83,False
86099,2015-09-26,2015,9,15,Mizoram,1.28,0.915286,12.7,-89.92,False
86134,2015-09-27,2015,9,15,Mizoram,0.0,0.0,14.4,-100.0,False
86169,2015-09-28,2015,9,15,Mizoram,0.0,0.0,8.9,-100.0,False
86204,2015-09-29,2015,9,15,Mizoram,0.0,0.0,10.5,-100.0,False
86239,2015-09-30,2015,9,15,Mizoram,8.84,6.337706,7.3,21.1,False
86274,2015-10-01,2015,10,15,Mizoram,11.69,8.377575,5.3,120.57,False
86309,2015-10-02,2015,10,15,Mizoram,28.37,20.333064,10.5,170.19,False
86344,2015-10-03,2015,10,15,Mizoram,0.23,0.16539,6.2,-96.29,False
86379,2015-10-04,2015,10,15,Mizoram,0.0,0.0,8.7,-100.0,False
86414,2015-10-05,2015,10,15,Mizoram,12.6,9.02908,8.8,43.18,False
86449,2015-10-06,2015,10,15,Mizoram,4.13,2.957577,9.8,-57.86,False
86484,2015-10-07,2015,10,15,Mizoram,24.71,17.710862,7.7,220.91,False
86519,2015-10-08,2015,10,15,Mizoram,53.95,38.660968,11.9,353.36,False
86554,2015-10-09,2015,10,15,Mizoram,25.24,18.090039,7.0,260.57,False
86589,2015-10-10,2015,10,15,Mizoram,2.88,2.062584,6.6,-56.36,False
86624,2015-10-11,2015,10,15,Mizoram,5.97,4.277853,19.4,-69.23,False
86659,2015-10-12,2015,10,15,Mizoram,13.05,9.352397,6.5,100.77,False
86694,2015-10-13,2015,10,15,Mizoram,1.43,1.023954,4.2,-65.95,False
86729,2015-10-14,2015,10,15,Mizoram,2.45,1.758649,4.6,-46.74,False
86764,2015-10-15,2015,10,15,Mizoram,0.0,0.0,4.5,-100.0,False
86799,2015-10-16,2015,10,15,Mizoram,2.59,1.856671,2.3,12.61,False
86834,2015-10-17,2015,10,15,Mizoram,0.0,0.0,3.1,-100.0,False
86869,2015-10-18,2015,10,15,Mizoram,0.0,0.0,1.5,-100.0,False
86904,2015-10-19,2015,10,15,Mizoram,0.0,0.0,2.8,-100.0,False
86939,2015-10-20,2015,10,15,Mizoram,0.0,0.0,1.7,-100.0,False
86974,2015-10-21,2015,10,15,Mizoram,0.0,0.0,2.0,-100.0,False
87009,2015-10-22,2015,10,15,Mizoram,0.0,0.0,5.8,-100.0,False
87044,2015-10-23,2015,10,15,Mizoram,0.0,0.0,3.1,-100.0,False
87079,2015-10-24,2015,10,15,Mizoram,0.0,0.000462,8.5,-100.0,False
87114,2015-10-25,2015,10,15,Mizoram,0.0,0.0,14.6,-100.0,False
87149,2015-10-26,2015,10,15,Mizoram,0.0,0.0,4.9,-100.0,False
87184,2015-10-27,2015,10,15,Mizoram,0.0,0.0,5.7,-100.0,False
87219,2015-10-28,2015,10,15,Mizoram,0.0,0.0,0.9,-100.0,False
87254,2015-10-29,2015,10,15,Mizoram,0.0,0.0,1.6,-100.0,False
87289,2015-10-30,2015,10,15,Mizoram,0.0,0.0,13.1,-100.0,False
87324,2015-10-31,2015,10,15,Mizoram,0.03,0.023847,4.1,-99.27,False
87359,2015-11-01,2015,11,15,Mizoram,2.12,1.522582,4.6,-53.91,False
87394,2015-11-02,2015,11,15,Mizoram,1.04,0.746716,2.6,-60.0,False
87429,2015-11-03,2015,11,15,Mizoram,0.0,0.0,0.9,-100.0,False
87464,2015-11-04,2015,11,15,Mizoram,0.01,0.009839,1.8,-99.44,False
87499,2015-11-05,2015,11,15,Mizoram,0.0,0.0,1.1,-100.0,False
87534,2015-11-06,2015,11,15,Mizoram,0.0,0.0,2.5,-100.0,False
87569,2015-11-07,2015,11,15,Mizoram,0.0,0.0,4.4,-100.0,False
87604,2015-11-08,2015,11,15,Mizoram,0.0,0.0,1.9,-100.0,False
87639,2015-11-09,2015,11,15,Mizoram,0.0,0.0,3.1,-100.0,False
87674,2015-11-10,2015,11,15,Mizoram,0.0,0.0,3.7,-100.0,False
87709,2015-11-11,2015,11,15,Mizoram,0.0,0.0,2.7,-100.0,False
87744,2015-11-12,2015,11,15,Mizoram,0.0,0.0,0.1,-100.0,False
87779,2015-11-13,2015,11,15,Mizoram,0.0,0.0,1.6,-100.0,False
87814,2015-11-14,2015,11,15,Mizoram,0.0,0.0,0.2,-100.0,False
87849,2015-11-15,2015,11,15,Mizoram,0.0,0.0,0.2,-100.0,False
87884,2015-11-16,2015,11,15,Mizoram,0.0,0.0,0.5,-100.0,False
87919,2015-11-17,2015,11,15,Mizoram,0.0,0.0,0.5,-100.0,False
87954,2015-11-18,2015,11,15,Mizoram,0.0,0.0,0.0,,False
87989,2015-11-19,2015,11,15,Mizoram,0.0,0.0,3.4,-100.0,False
88024,2015-11-20,2015,11,15,Mizoram,0.0,0.0,3.0,-100.0,False
88059,2015-11-21,2015,11,15,Mizoram,0.0,0.0,0.0,,False
88094,2015-11-22,2015,11,15,Mizoram,0.0,0.0,0.1,-100.0,False
88129,2015-11-23,2015,11,15,Mizoram,0.0,0.0,0.3,-100.0,False
88164,2015-11-24,2015,11,15,Mizoram,0.0,0.0,1.2,-100.0,False
88199,2015-11-25,2015,11,15,Mizoram,0.0,0.0,0.0,,False
88234,2015-11-26,2015,11,15,Mizoram,0.0,0.0,0.1,-100.0,False
88269,2015-11-27,2015,11,15,Mizoram,0.0,0.0,2.2,-100.0,False
88304,2015-11-28,2015,11,15,Mizoram,0.0,0.0,0.2,-100.0,False
88339,2015-11-29,2015,11,15,Mizoram,0.0,0.0,0.1,-100.0,False
88374,2015-11-30,2015,11,15,Mizoram,0.0,0.0,0.7,-100.0,False
88409,2015-12-01,2015,12,15,Mizoram,0.0,0.0,0.1,-100.0,False
88444,2015-12-02,2015,12,15,Mizoram,0.0,0.0,0.1,-100.0,False
88479,2015-12-03,2015,12,15,Mizoram,0.0,0.0,0.1,-100.0,False
88514,2015-12-04,2015,12,15,Mizoram,1.3,0.934641,0.0,,False
88549,2015-12-05,2015,12,15,Mizoram,0.0,0.0,0.1,-100.0,False
88584,2015-12-06,2015,12,15,Mizoram,0.0,0.0,0.0,,False
88619,2015-12-07,2015,12,15,Mizoram,0.0,0.0,0.2,-100.0,False
88654,2015-12-08,2015,12,15,Mizoram,0.0,0.0,0.1,-100.0,False
88689,2015-12-09,2015,12,15,Mizoram,1.53,1.098183,0.3,410.0,False
88724,2015-12-10,2015,12,15,Mizoram,1.68,1.202533,1.6,5.0,False
88759,2015-12-11,2015,12,15,Mizoram,0.0,0.0,3.6,-100.0,False
88794,2015-12-12,2015,12,15,Mizoram,0.0,0.0,1.2,-100.0,False
88829,2015-12-13,2015,12,15,Mizoram,0.0,0.0,0.1,-100.0,False
88864,2015-12-14,2015,12,15,Mizoram,0.0,0.0,0.2,-100.0,False
88899,2015-12-15,2015,12,15,Mizoram,0.0,0.0,1.2,-100.0,False
88934,2015-12-16,2015,12,15,Mizoram,0.0,0.0,1.1,-100.0,False
88969,2015-12-17,2015,12,15,Mizoram,0.0,0.0,0.0,,False
89004,2015-12-18,2015,12,15,Mizoram,0.29,0.210713,0.1,190.0,False
89039,2015-12-19,2015,12,15,Mizoram,0.45,0.320322,2.8,-83.93,False
89074,2015-12-20,2015,12,15,Mizoram,0.0,0.0,0.0,,False
89109,2015-12-21,2015,12,15,Mizoram,0.0,0.0,0.0,,False
89144,2015-12-22,2015,12,15,Mizoram,0.0,0.0,0.1,-100.0,False
89179,2015-12-23,2015,12,15,Mizoram,0.0,0.0,0.4,-100.0,False
89214,2015-12-24,2015,12,15,Mizoram,0.0,0.0,1.2,-100.0,False
89249,2015-12-25,2015,12,15,Mizoram,0.0,0.0,0.7,-100.0,False
89284,2015-12-26,2015,12,15,Mizoram,0.0,0.0,0.0,,False
89319,2015-12-27,2015,12,15,Mizoram,0.0,0.0,0.0,,False
89354,2015-12-28,2015,12,15,Mizoram,0.0,0.0,0.0,,False
89389,2015-12-29,2015,12,15,Mizoram,0.0,0.0,0.3,-100.0,False
89424,2015-12-30,2015,12,15,Mizoram,0.0,0.0,0.0,,False
89459,2015-12-31,2015,12,15,Mizoram,0.0,0.0,0.0,,False
89494,2016-01-01,2016,1,15,Mizoram,0.0,0.0,0.7,-100.0,False
89529,2016-01-02,2016,1,15,Mizoram,0.0,0.0,0.0,,False
89564,2016-01-03,2016,1,15,Mizoram,0.0,0.0,0.0,,False
89599,2016-01-04,2016,1,15,Mizoram,0.0,0.0,0.0,,False
89634,2016-01-05,2016,1,15,Mizoram,0.0,0.0,0.0,,False
89669,2016-01-06,2016,1,15,Mizoram,0.0,0.0,2.0,-100.0,False
89704,2016-01-07,2016,1,15,Mizoram,0.0,0.0,2.8,-100.0,False
89739,2016-01-08,2016,1,15,Mizoram,0.0,0.0,0.0,,False
89774,2016-01-09,2016,1,15,Mizoram,0.01,0.004204,0.0,,False
89809,2016-01-10,2016,1,15,Mizoram,0.57,0.406007,0.0,,False
89844,2016-01-11,2016,1,15,Mizoram,0.0,0.0,0.0,,False
89879,2016-01-12,2016,1,15,Mizoram,0.0,0.0,0.3,-100.0,False
89914,2016-01-13,2016,1,15,Mizoram,0.0,0.0,0.0,,False
89949,2016-01-14,2016,1,15,Mizoram,0.0,0.0,0.7,-100.0,False
89984,2016-01-15,2016,1,15,Mizoram,0.0,0.0,0.3,-100.0,False
90019,2016-01-16,2016,1,15,Mizoram,0.0,0.0,0.4,-100.0,False
90054,2016-01-17,2016,1,15,Mizoram,0.0,0.0,0.1,-100.0,False
90089,2016-01-18,2016,1,15,Mizoram,0.0,0.0,0.2,-100.0,False
90124,2016-01-19,2016,1,15,Mizoram,0.0,0.0,0.1,-100.0,False
90159,2016-01-20,2016,1,15,Mizoram,0.0,0.0,0.0,,False
90194,2016-01-21,2016,1,15,Mizoram,0.42,0.302982,0.1,320.0,False
90229,2016-01-22,2016,1,15,Mizoram,0.02,0.016356,0.4,-95.0,False
90264,2016-01-23,2016,1,15,Mizoram,0.0,0.0,1.3,-100.0,False
90299,2016-01-24,2016,1,15,Mizoram,0.0,0.0,0.2,-100.0,False
90334,2016-01-25,2016,1,15,Mizoram,0.0,0.0,0.0,,False
90369,2016-01-26,2016,1,15,Mizoram,0.0,0.0,0.2,-100.0,False
90404,2016-01-27,2016,1,15,Mizoram,0.0,0.0,0.0,,False
90439,2016-01-28,2016,1,15,Mizoram,0.0,0.0,1.3,-100.0,False
90474,2016-01-29,2016,1,15,Mizoram,0.0,0.0,1.0,-100.0,False
90509,2016-01-30,2016,1,15,Mizoram,0.0,0.0,1.2,-100.0,False
90544,2016-01-31,2016,1,15,Mizoram,0.0,0.0,1.4,-100.0,False
90579,2016-02-01,2016,2,15,Mizoram,0.0,0.0,0.1,-100.0,False
90614,2016-02-02,2016,2,15,Mizoram,0.04,0.029615,0.0,,False
90649,2016-02-03,2016,2,15,Mizoram,0.0,0.0,0.1,-100.0,False
90684,2016-02-04,2016,2,15,Mizoram,0.0,0.0,0.1,-100.0,False
90719,2016-02-05,2016,2,15,Mizoram,0.0,0.0,0.1,-100.0,False
90754,2016-02-06,2016,2,15,Mizoram,0.0,0.0,0.7,-100.0,False
90789,2016-02-07,2016,2,15,Mizoram,0.0,0.0,1.5,-100.0,False
